Hugo_Symbol	TARGET-52-NAAELV-50	TARGET-52-NAAELY-50	TARGET-52-NAAELZ-50	TARGET-52-PABKLN-01	TARGET-52-PADYZI-01	TARGET-52-PAJLWM-01	TARGET-52-PAJMRB-01	TARGET-52-PAJNER-01	TARGET-52-PAJNFP-01	TARGET-52-PAJNFZ-01	TARGET-52-PAKHTL-01	TARGET-52-PARECB-01	TARGET-52-PARGRN-01	TARGET-52-PARIRN-01	TARGET-52-PARPFY-01	TARGET-52-PARRCL-01	TARGET-52-PARUGK-01	TARGET-52-PARZBI-01	TARGET-52-PASABD-01	TARGET-52-PASADZ-01	TARGET-52-PASCDH-01	TARGET-52-PASDLA-01	TARGET-52-PASRHU-01	TARGET-52-PASVDP-01	TARGET-52-PASWZZ-01	TARGET-52-PASXNA-01	TARGET-52-PASYNF-01	TARGET-52-PASZYE-01	TARGET-52-PATAFT-01	TARGET-52-PATBLF-01	TARGET-52-PATDVL-01	TARGET-52-PATENH-01	TARGET-52-PATFXW-01	TARGET-52-PATFZZ-01	TARGET-52-PATXEE-01	TARGET-52-PATXKA-01	TARGET-52-PAUCGJ-01	TARGET-52-PAUDPV-01	TARGET-52-PAUEKW-01	TARGET-52-PAUFVP-01	TARGET-52-PAUGYZ-01	TARGET-52-PAUHAZ-01	TARGET-52-PAUNPA-01
hsa-mir-1295b	0.000000	0.049487	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.095063	1.234814	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.251596	0.432393	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.122623	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1296	35.883998	76.457382	52.875390	24.863232	32.784352	16.796370	27.531765	56.886838	45.924311	11.402111	22.154953	28.435402	66.625927	93.313287	20.628724	61.211515	47.191412	34.563081	30.777309	92.751339	58.849275	30.598085	100.176387	13.617518	64.414540	160.420208	29.921267	56.163924	26.548924	49.138810	87.352964	228.864384	48.587435	31.023216	205.044810	14.485663	45.083314	52.727754	125.962921	22.579114	31.914693	60.574773	86.696117
hsa-mir-1297	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1298	0.180548	0.098974	0.000000	0.268792	5.429256	0.610777	11.172311	0.791928	1.097168	13.248167	0.000000	0.000000	0.212184	1.813263	0.000000	2.293227	1.815054	109.112987	45.496891	0.000000	10.456136	16.823690	16.037257	8.519678	11.441025	3.277817	0.252146	2.512597	378.170834	10.871418	61.222659	4.987824	31.534198	1.523462	0.461813	0.120714	0.396627	26.363877	25.608561	4.008611	4.713792	331.631587	4.946213
hsa-mir-1299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.087409	0.137395
hsa-mir-1301	13.495994	15.934807	20.211753	29.029503	8.143884	17.407147	53.467486	13.990730	18.808592	19.546476	12.832324	6.840592	90.602774	26.501531	32.131376	81.144948	26.499793	15.420451	26.261073	29.555478	28.553293	36.906969	18.634841	15.572854	12.381384	18.702837	6.555783	35.619752	19.111766	22.503835	21.919223	25.130959	8.097906	13.849650	25.861508	18.589934	18.905906	26.363877	23.398685	15.052743	18.314243	26.485074	29.402487
hsa-mir-1302-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1302-10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1302-11	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1302-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1302-3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.139482	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.084049	0.000000	0.086479	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1302-4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1302-5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1302-6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1302-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1302-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1302-9	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1303	0.135411	0.296922	0.180462	0.134396	0.208818	0.000000	0.000000	0.131988	0.156738	0.000000	0.109678	0.134129	0.000000	0.000000	0.095063	0.352804	0.181505	0.106348	0.000000	0.000000	0.268106	0.000000	0.112938	0.139667	0.000000	0.385626	0.168097	0.000000	0.000000	0.000000	0.107976	0.000000	0.095269	0.138497	0.000000	0.120714	0.132209	0.122623	0.259985	0.081808	0.077275	0.174819	0.137395
hsa-mir-1304	3.204734	2.721784	1.564005	2.553521	1.252905	103.526719	1.197033	0.923916	1.410644	22.912814	0.877424	3.621490	2.758398	2.371190	0.855569	3.351639	68.609053	1.169827	46.835035	5.526634	3.351325	1.366925	1.355261	0.558667	1.097085	1.928128	1.512873	3.103796	1.643093	1.413284	1.835600	2.110233	1.333773	23.682902	2.309063	0.965711	3.040810	2.575076	2.989832	0.818084	0.850028	0.524457	4.396633
hsa-mir-1305	0.000000	0.000000	0.120308	0.134396	0.000000	0.000000	0.133004	0.000000	0.000000	1.303098	0.109678	0.000000	0.000000	0.000000	0.095063	0.000000	0.363011	4.679309	0.000000	0.000000	6.032386	0.000000	0.000000	0.000000	2.664348	0.000000	0.000000	10.937185	0.000000	0.000000	7.234424	0.191839	0.000000	0.000000	0.000000	0.000000	0.132209	0.122623	1.689905	0.000000	0.154551	0.087409	0.274790
hsa-mir-1306	34.213925	21.625810	40.784430	20.965752	4.802803	15.269428	23.408651	19.534227	20.846189	14.225491	8.993595	10.864470	36.283546	13.669211	15.970625	42.512897	16.153983	14.037928	18.232210	42.531054	26.676551	26.602459	28.912238	9.078345	28.210747	37.212861	9.833675	20.100773	27.327232	14.676414	39.087482	10.743005	10.670182	7.201818	21.705194	10.622820	23.136598	24.524537	59.146676	18.488695	16.536911	24.474656	34.623489
hsa-mir-1307	7786.782429	6984.196234	9131.381267	4032.278657	1847.617496	1881.804248	4579.051279	3426.409088	3305.139777	4283.175881	1935.926121	1732.681733	11134.805045	2765.922992	5072.289417	5290.474218	3212.101621	2739.735642	2208.188253	6722.549749	3630.960081	3339.922962	2988.915545	2168.886555	6156.995631	2808.510523	1611.461930	4850.641651	3051.223771	3698.891289	5260.505652	3002.670021	878.860950	3668.218335	4184.792171	3892.901216	3902.549177	2929.455906	8771.647033	3388.421463	3194.251213	2885.474519	5357.572707
hsa-mir-130a	550.401851	520.949422	279.595917	562.312232	1388.010115	165.520594	738.968540	694.520979	467.393504	346.406994	495.305782	364.965707	439.646246	349.680733	563.725027	756.764843	425.993248	871.734068	430.045979	885.943487	621.067638	634.673687	952.861532	635.623846	492.590996	763.924117	194.908476	507.544515	560.727119	612.278267	620.864704	394.038092	324.202040	345.548771	437.182629	242.272714	289.934628	776.078963	1581.361128	340.650112	452.524074	748.312604	446.258300
hsa-mir-130b	154.188349	137.029443	162.355718	50.801631	119.443627	71.766309	141.515934	72.461425	76.331535	82.963932	46.613144	36.483158	82.115394	149.384948	119.209306	163.877515	84.581531	87.205311	125.618254	56.467784	102.282454	90.532479	180.588549	88.269451	141.053737	156.949579	50.933392	50.695332	140.787130	99.473475	230.421787	204.308943	76.691931	76.588565	143.161917	50.096251	95.851621	119.311871	229.697091	90.970923	87.398348	94.577063	98.649464
hsa-mir-132	1728.751099	1080.053303	1346.608044	550.888585	2443.060680	9461.242681	452.877588	3369.654238	1160.333370	1976.691696	9160.744055	3881.164161	3950.662864	1060.479703	5538.099304	635.047420	2210.191639	362.646477	545.293618	23144.102180	338.751980	2449.424046	888.260750	382.547509	2559.655152	7839.573622	3688.636609	3417.131386	813.590490	1183.136430	290.348728	742.610251	1417.228780	4983.935098	1237.196052	781.139377	1992.920465	2841.658065	2711.777598	583.293779	1347.912810	1122.862248	3900.363492
hsa-mir-1321	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1322	0.000000	0.049487	0.000000	0.000000	0.000000	0.610777	0.133004	0.000000	0.156738	0.000000	0.000000	0.000000	0.000000	0.278963	0.000000	0.176402	0.000000	0.000000	0.000000	0.240288	0.000000	0.105148	0.000000	0.139667	0.156726	0.000000	0.084049	0.000000	0.000000	0.000000	0.215953	0.000000	0.000000	0.138497	0.153938	0.000000	0.000000	0.000000	0.129993	0.081808	0.000000	0.000000	0.137395
hsa-mir-1323	0.000000	0.000000	0.000000	0.000000	0.208818	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.210296	0.112938	0.000000	0.000000	0.000000	0.252146	0.000000	0.345914	0.326143	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.132209	0.122623	0.000000	0.163617	0.231826	0.000000	0.274790
hsa-mir-1324	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-133a-1	6.860840	6.878690	0.842156	1.209563	1.252905	0.305389	5.320148	10.031090	0.626953	11.184928	1.206458	0.000000	0.848738	154.964218	21.008977	74.088866	1.996560	2.658699	1.087242	0.961154	9.517764	6.203736	117.343029	299.026732	4.231612	3.470630	1.512873	0.738999	12.020523	183.074681	9.609906	4.028627	1.333773	8.171294	1.539375	38.266293	2.511974	3.433435	17.029043	2.945102	1.081854	10.751367	17.311744
hsa-mir-133a-2	0.135411	0.000000	0.000000	0.268792	0.000000	0.305389	1.995055	0.000000	0.000000	0.760141	0.329034	0.000000	0.000000	0.976372	5.608731	2.469629	0.000000	1.063479	0.000000	0.000000	0.536212	1.577221	31.848637	50.280067	0.156726	0.192813	0.084049	0.000000	0.000000	11.523703	2.807388	0.191839	0.095269	1.384965	0.153938	2.776419	0.132209	0.613113	0.129993	0.081808	0.077275	0.262228	1.373948
hsa-mir-133b	0.496508	0.247435	0.000000	0.940771	0.104409	0.305389	7.847218	0.923916	0.000000	3.692112	1.206458	0.000000	0.000000	6.555642	22.625052	7.585289	0.181505	3.828526	0.167268	0.000000	2.144848	7.991253	159.920817	251.400335	0.783632	1.156877	0.084049	0.000000	0.951264	44.029243	11.661459	0.191839	0.095269	4.431888	0.615750	8.932826	0.132209	3.801303	1.169934	0.081808	0.154551	1.398552	3.434870
hsa-mir-134	6.319195	2752.762660	321.042041	93.001928	2022.293359	530.765301	2585.192858	3841.775397	2568.469935	4344.855872	2555.387383	2266.247915	17417.799732	176.304925	1666.078384	4906.270529	11419.777231	1608.618948	942.387806	4803.846537	2234.395726	12865.075377	4869.340401	2197.029426	2359.672298	2810.438651	3450.359106	7211.595663	3940.137105	2296.152214	11402.639182	5485.263474	2519.210852	994.681873	1869.263614	3389.403713	530.951877	3916.691130	2471.031128	3575.926280	5616.445046	5899.790619	594.644681
hsa-mir-1343	1.940895	4.453828	2.225699	1.075167	0.417635	1.526943	0.399011	2.375784	0.940430	1.085915	0.987102	1.073034	3.182767	1.255336	0.950632	1.587619	1.089033	2.233307	0.501804	3.604327	0.536212	1.892665	1.355261	0.279334	3.134527	2.313753	0.840485	2.660396	1.816050	2.609140	3.563224	1.151036	0.857425	1.107972	0.769688	0.724283	1.057673	1.961963	4.159766	1.063509	1.390955	4.370474	1.511343
hsa-mir-135a-1	1.624936	0.098974	39.400888	0.268792	0.000000	0.305389	2.660074	3.167713	0.000000	0.217183	0.109678	0.268259	0.636553	169.191356	0.950632	4.233649	2.541076	24.247330	0.418170	0.000000	20.376059	1.682369	6.211614	0.698334	0.626905	0.578438	0.336194	0.591199	0.432393	0.760999	9.933835	0.575518	0.190539	302.337862	0.000000	1.086425	0.000000	1.961963	7.019605	4.744886	0.309101	3.234151	0.686974
hsa-mir-135a-2	0.361097	0.000000	0.240616	0.000000	0.000000	0.000000	0.532015	0.395964	0.000000	0.000000	0.000000	0.402388	0.000000	33.754582	0.000000	0.529206	1.089033	1.488871	0.000000	0.000000	5.630227	0.000000	0.903507	0.069833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.971788	0.000000	0.000000	44.595873	0.000000	0.120714	0.000000	0.122623	0.779956	2.127018	0.077275	0.699276	0.000000
hsa-mir-135b	133.244732	0.395896	9.684798	36.421275	0.104409	0.305389	4.788133	14.914647	0.626953	31.382953	1.864526	0.804776	0.000000	1.255336	237.372916	0.352804	5.626668	39.561434	61.387349	0.720865	66.892457	12.302323	107.291508	94.763960	10.343941	0.192813	6.555783	1.477998	22.743867	112.845320	541.394022	10.359327	3.620240	26.314335	6.157502	96.933228	4.098483	6.499002	200.578727	0.899892	3.554663	79.892270	1.923527
hsa-mir-136	0.180548	117.828496	10.827725	11.961231	226.984654	19.239479	225.973281	312.151675	197.490213	338.371220	299.420900	104.620820	1109.937024	25.246196	121.015507	251.020133	504.040583	384.979545	107.135142	230.196328	209.390816	1409.614886	600.154816	514.462852	200.139581	141.717372	263.408005	594.450797	257.706171	203.621661	1233.523196	489.957784	289.905027	105.672831	129.153601	274.020458	32.787865	413.606311	511.001282	493.795407	542.008855	560.819258	31.463408
hsa-mir-137	0.090274	0.148461	0.782002	0.671979	0.000000	0.000000	0.798022	0.263976	107.679187	6.624084	0.109678	1.609551	155.319041	0.000000	0.855569	1.940423	0.726022	0.319044	18.566746	0.720865	22.118748	3.259590	1.016446	479.615972	2.037443	0.385626	0.336194	0.443399	215.072231	38.376106	5.182871	1.726554	0.095269	0.276993	0.923625	16.899940	0.132209	5.150153	0.000000	0.736275	0.927303	49.998226	0.000000
hsa-mir-138-1	0.000000	0.000000	1.383543	9.945293	0.000000	0.000000	4.389122	1.847832	0.156738	1.737465	0.000000	0.134129	0.000000	0.139482	0.000000	0.352804	1.089033	1.595219	1.338144	0.000000	2.815113	0.000000	0.225877	0.558667	0.000000	0.000000	0.084049	0.147800	0.172957	0.326143	0.323929	0.383679	0.095269	0.138497	0.307875	0.241428	0.000000	0.000000	169.120495	0.000000	0.000000	0.000000	0.274790
hsa-mir-138-2	0.270823	0.247435	1.503851	7.526168	0.626453	0.000000	20.349566	1.451868	0.783691	0.325775	0.109678	0.000000	1.060922	0.697409	0.095063	0.882010	1.996560	1.063479	0.752706	0.000000	2.681060	0.105148	0.451754	1.466502	0.313453	0.771251	0.588340	0.000000	0.259436	0.217428	0.647859	0.383679	0.762156	0.000000	0.153938	0.603569	0.396627	0.000000	97.364528	0.081808	0.077275	0.349638	0.686974
hsa-mir-139	6.770566	5.592029	14.436966	59.402965	13.886366	32.676575	17.157477	84.076371	45.140620	28.559573	13.600070	22.801974	22.703740	55.234771	47.721748	16.052588	60.985825	26.161593	16.894066	25.470575	40.886171	38.063598	17.505457	51.187901	48.585176	30.657227	26.895521	26.899564	60.362049	70.990360	20.083623	61.580442	39.155756	22.713426	32.172947	81.481854	19.699161	25.382895	22.358743	27.733042	21.791631	35.837889	66.224292
hsa-mir-140	1366.300150	1802.018831	1684.132288	1913.662494	1278.485321	1770.032038	3431.229374	1715.844304	1474.750328	1099.815058	1846.209529	1521.428155	1815.238241	2007.421266	1442.299511	6470.780410	2460.124618	1580.224047	7566.032590	2579.736716	8884.766014	1803.394369	9578.985863	1561.475413	2586.455362	2849.965265	3572.145385	1694.820312	7178.587004	2471.399473	5223.361746	1777.391882	2435.468980	2367.597691	1700.240189	1090.046140	1771.866796	5248.128226	4846.517626	1881.674644	1297.761150	8556.951563	1523.708297
hsa-mir-141	9.162832	3.761010	60.274335	71.364196	2.296993	0.916166	16.758466	110.869940	6.739745	117.061674	2.303238	10.193823	2.758398	33.057173	41.162384	5.997670	28.677858	11.591926	29.020995	7.448942	9.115605	18.821503	6.211614	4.678840	33.852897	1.928128	22.693096	10.493786	78.695509	1255.213932	8.314188	54.290545	14.099883	14.819126	6.157502	198.815725	10.047894	4.537039	55.636873	9.162539	6.800225	4.457884	59.217157
hsa-mir-142	1.263839	1.385635	0.360924	3895.732475	342.669565	239.424624	4518.534597	1156.215085	1192.778190	2943.590716	458.344301	809.872450	556.559895	1165.648938	1857.820943	2839.896784	7345.706317	1928.726248	6070.405937	424.829966	1625.392859	348.250373	1531.106293	3137.336511	290.570699	279.385675	473.697357	3730.466963	749.077468	3545.060723	984.745408	1784.681779	134.234697	757.714359	2950.059120	1099.341108	1341.393860	690.856198	670.242332	689.153828	961.768207	651.812532	2059.960188
hsa-mir-143	276.058531	210.864015	328.621448	86439.109407	55778.398662	234033.904848	52134.789139	47547.233564	30609.415612	153593.929125	108675.309292	33132.206513	79023.866510	103892.140441	144552.595783	16693.632662	70322.464365	17965.038540	30845.302960	66689.654261	42729.936117	16215.092553	24386.004579	27585.809568	40252.504997	28955.847615	53759.607164	36433.389808	157800.061002	50139.741208	12560.686825	53481.750511	29695.401561	98054.276502	37655.586601	164537.455277	39708.351942	29530.730348	73723.536737	10938.599045	67759.143444	44409.962374	147696.521274
hsa-mir-144	0.406234	0.148461	0.360924	90.985990	74.652267	27.790358	231.559436	358.347484	52.350580	21.283941	81.929455	200.657367	787.628796	45.610530	32.321502	227.382257	131.046922	220.033889	10.705151	85.302397	792.119291	183.693660	472.986144	60.894748	46.234281	152.322073	267.526382	28.968761	32.688904	158.179133	137.130117	105.895339	80.693249	52.213181	68.964020	492.995397	309.633789	77.988027	382.048529	154.781463	8.036630	362.574545	48.225574
hsa-mir-145	9.388518	4.651776	15.820509	2203.151153	780.559923	654.447664	710.904760	1574.353143	537.142031	2409.863326	1354.523120	502.448194	1175.714213	2997.183724	2537.523125	426.716586	1786.557962	420.180713	627.254929	1552.743914	808.205653	462.966906	547.299631	500.775500	1202.561473	538.333199	663.562924	823.097089	2109.039632	1097.360942	263.894493	885.722431	1034.150202	1697.274624	531.546344	2570.843040	533.728268	793.246139	2620.522727	342.040854	1875.316635	1509.474402	4347.308766
hsa-mir-1468	15.888261	37.263695	20.332061	15.724314	35.185754	14.658650	19.684547	25.869653	65.986809	4.995211	11.845222	18.778096	23.128109	41.286596	5.418605	25.049093	12.886886	66.361115	20.824864	19.943941	23.191172	12.617767	60.196183	9.218012	34.323076	32.970980	8.909141	15.814579	6.658851	6.414137	64.246000	6.714378	39.536834	17.035070	15.239817	1.448566	28.160545	38.380900	202.528618	23.969857	9.118484	16.782621	17.723929
hsa-mir-1469	0.000000	0.148461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.132209	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-146a	9.072558	0.593844	0.180462	87.894885	7.621840	439.454124	119.570324	23.757844	51.566889	149.639134	13.929104	32.191022	5.304612	26.501531	97.725013	60.329505	249.932979	66.467463	215.273892	7.208653	71.718365	9.147881	39.415512	78.562605	12.538110	4.049068	13.111566	136.271416	239.891584	77.839353	27.534000	45.274094	6.954672	45.426852	44.180076	12.433527	55.131208	25.382895	235.416770	13.498383	39.719497	17.656716	64.575554
hsa-mir-146b	570.623274	173.501346	7112.672282	2456.352932	232.413910	4263.834941	1047.005103	1010.236331	1566.755689	900.766776	1096.779854	1708.001950	417.366875	903.283777	1731.957211	1030.717244	1772.945054	1070.072977	1518.207831	1366.039794	743.323992	354.664405	556.334705	1060.141245	407.175122	313.706345	1259.550852	1940.463580	957.490848	1912.608584	505.653810	756.422687	263.515381	750.928030	1550.920770	647.750564	1898.655354	801.216613	518.930836	156.008589	886.656629	453.393000	2143.908409
hsa-mir-1470	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-1471	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-147a	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.132209	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
hsa-mir-147b	0.451371	0.098974	0.240616	2.284729	0.313226	0.000000	0.266007	0.395964	0.156738	1.411690	0.219356	0.000000	0.424369	0.697409	0.950632	0.882010	0.544516	1.595219	0.250902	0.000000	0.536212	0.105148	0.790569	0.209500	1.410537	0.385626	0.168097	0.000000	0.172957	0.652285	0.000000	0.191839	0.190539	0.000000	1.231500	0.120714	1.586510	0.122623	0.259985	0.081808	0.077275	0.349638	3.434870
hsa-mir-148a	67965.826879	1722.493257	5208.496564	33848.669736	10285.098572	16693.759721	18215.920330	23195.839210	97049.982108	28000.001303	17616.368343	12635.244206	11277.393017	20193.887994	40784.127252	14367.242278	45939.024702	15647.716917	7804.723999	29010.984786	6306.658346	27175.515980	24853.456740	7801.441222	15227.691294	40214.955367	4604.849330	10237.057578	18108.787806	33674.108805	46925.494184	15414.486252	31140.163221	14062.103770	70101.926667	8266.485016	61642.375883	10724.702511	9017.853197	7934.840604	35083.443399	90000.477256	20090.828952
